	median_acc_expression_pao1	median_acc_expression_pa14	SRA label	Our label
SRX1156137	81.5731671409402	0.7124736595483759	PAO1	PAO1-like
SRX1156138	106.838869367469	0.601284921708433	PAO1	PAO1-like
SRX1156140	90.35754896324175	0.93452094786879	PAO1	PAO1-like
SRX1158866	0.302988537400651	68.8126270932864	PA14	PA14-like
SRX1200232	0.10396516621991803	46.7840608970358	PA14	PA14-like
SRX1200265	0.28393053901360105	70.2406500676251	PA14	PA14-like
SRX4599510	0.387068368113016	65.413549422074	PA14	PA14-like
SRX1177852	0.6670564513266739	74.6200287150643	PA14	PA14-like
SRX1177853	0.954545159143565	65.7937987914219	PA14	PA14-like
SRX1177855	0.29149697824475396	68.66410727459251	PA14	PA14-like
SRX1177856	0.283990552507357	78.12460221558925	PA14	PA14-like
SRX1177857	0.366248609692863	66.4048544861271	PA14	PA14-like
SRX1177858	0.504164408357049	67.59568246415111	PA14	PA14-like
SRX1177859	0.37427080113194006	73.42348395340301	PA14	PA14-like
SRX1177860	1.00795436897955	69.4911637703583	PA14	PA14-like
SRX1177861	0.33833269251997605	72.546225039439	PA14	PA14-like
SRX1177862	1.06735275340942	99.1533191679795	PA14	PA14-like
SRX1177863	0.23004159093169	93.7825383774202	PA14	PA14-like
SRX1177865	0.266703393821827	93.55066720309296	PA14	PA14-like
SRX1177866	0.242811643059351	92.68797031583654	PA14	PA14-like
SRX1177867	0.0874761848907499	90.95377505353194	PA14	PA14-like
SRX1177868	0.317103819219919	92.73439764754471	PA14	PA14-like
SRX1177869	0.18668962855684304	82.0670816970225	PA14	PA14-like
SRX1177870	0.194793735949982	84.41089822435754	PA14	PA14-like
SRX1177871	0.136776302258527	78.0434842411677	PA14	PA14-like
SRX1273291	100.29723750060415	0.43363099548949197	PAO1	PAO1-like
SRX1273292	93.6920223460731	0.48994745987653904	PAO1	PAO1-like
SRX1273293	150.005952771441	0.6910946111913641	PAO1	PAO1-like
SRX1273294	159.1314276691935	0.693551888011062	PAO1	PAO1-like
SRX1273295	171.127172542964	0.675959343641818	PAO1	PAO1-like
SRX1352980	94.6269610188341	0.844017799405191	PAO1	PAO1-like
SRX1352981	99.98741757480374	0.41491569462206296	PAO1	PAO1-like
SRX1352982	92.04234042533899	1.0108481136288001	PAO1	PAO1-like
SRX1411278	119.837384271324	0.6181902761070209	PAO1	PAO1-like
SRX1411279	125.28192388986801	0.782684967739521	PAO1	PAO1-like
SRX1411280	119.8858681342175	0.7204485447956859	PAO1	PAO1-like
SRX1411281	120.1713257807045	0.6520850869592789	PAO1	PAO1-like
SRX1411282	121.202210651917	0.6244273156582559	PAO1	PAO1-like
SRX1411283	118.7601519916425	0.914336932928669	PAO1	PAO1-like
SRX1411284	114.67206945865699	0.4077111719343571	PAO1	PAO1-like
SRX1411285	119.45332466244699	0.812597326136209	PAO1	PAO1-like
SRX1411286	120.16424940100501	0.536742441112267	PAO1	PAO1-like
SRX1411287	118.414772634184	0.320034080130911	PAO1	PAO1-like
SRX1411288	118.925010075626	0.5962086246201701	PAO1	PAO1-like
SRX1411289	121.067314055559	0.832434884397359	PAO1	PAO1-like
SRX1447340	4.906349300126211	0.0514503038773028	NA	NA
SRX1447341	4.443054330134309	0.0584046045740645	NA	NA
SRX1447342	3.96204825790665	0.10529252196388197	NA	NA
SRX1447343	4.490559705943804	0.0836406188249091	NA	NA
SRX1491234	114.67253139456336	43.9953757390488	PAO1	NA
SRX1491235	55.418159444337796	52.0436345559283	PAO1	NA
SRX1491236	168.183672268087	53.2987987109366	PAO1	NA
SRX1491237	140.95262328369898	44.5574285328035	PAO1	NA
SRX1491238	139.996894323209	44.604117192927504	PAO1	NA
SRX1491239	134.918704845744	34.3554813451982	PAO1	NA
SRX1516053	7.22535168262275	1.9510336346276298	PAK	NA
SRX1516054	5.578276736786849	1.37637196117284	PAK	NA
SRX1516056	8.98843925326817	1.24230000334348	PAK	NA
SRX1516057	11.596627036318061	7.34071617561263	PAK	NA
SRX1516058	63.259604755527704	60.4745347805552	PAK	NA
SRX1516059	8.78516908253866	4.31240000696482	PAK	NA
SRX1516139	97.6624674379315	3.8528182665960697	PAO1	PAO1-like
SRX1516140	96.3407588997391	2.22714575883639	PAO1	PAO1-like
SRX1516141	93.84107034474124	3.07160369921331	PAO1	PAO1-like
SRX1516142	91.40892550473795	4.34504919801363	NA	PAO1-like
SRX1567506	9.02407101163011	0.189706111050412	PAK	NA
SRX1630362	106.38244507521149	0.168553499753469	PAO1	PAO1-like
SRX1630372	108.671270059406	0.19916557912527397	PAO1	PAO1-like
SRX1737662	103.782506233157	0.462557577039997	PAO1	PAO1-like
SRX1737664	103.22479387339149	0.275583979421599	PAO1	PAO1-like
SRX1737665	116.0516552517165	1.10410967722097	PAO1	PAO1-like
SRX1737667	101.8047736741575	0.43867145175480393	PAO1	PAO1-like
SRX1737668	97.57931281011405	0.466280599779599	PAO1	PAO1-like
SRX1737670	89.2294558311463	1.58923417348484	PAO1	PAO1-like
SRX1738853	4.219277808651995	0.48011931956484705	NA	NA
SRX1738854	6.45282530956627	0.39741941836767203	NA	NA
SRX1740204	0.235651112334724	88.928266252854	PA14	PA14-like
SRX1740205	0.216382669922464	80.9847577622158	PA14	PA14-like
SRX1740206	0.172303084076226	87.9219741253926	PA14	PA14-like
SRX1740207	0.273565019332885	103.2064421372265	PA14	PA14-like
SRX1740208	0.20366315982063	88.25470237611	PA14	PA14-like
SRX1740209	0.20114104589002102	89.8846126659348	PA14	PA14-like
SRX1747042	69.63092965349439	64.4684148427156	PAO1	NA
SRX2792486	62.441504642186395	59.60794296534579	PAO1	NA
SRX2792487	112.509656215326	0.597303444158823	PAO1	PAO1-like
SRX2792488	74.0340552560817	0.42183843460865206	PAO1	PAO1-like
SRX2792489	60.9742954587051	0.632052982492345	PAO1	PAO1-like
SRX2792490	74.42706766446526	0.501858713326781	PAO1	PAO1-like
SRX1771584	262.5112742970595	0.47531262174552097	PAO1	PAO1-like
SRX1771585	258.0834998476305	0.711099177949555	PAO1	PAO1-like
SRX1771586	216.8296428685595	0.617220466068672	PAO1	PAO1-like
SRX1771587	223.32216444111	0.332660461326007	PAO1	PAO1-like
SRX1853292	146.897836727636	7.92227404993996	PAO1	PAO1-like
SRX1853532	126.978973768738	11.1228674065606	PAO1	PAO1-like
SRX1853533	129.5212641500815	10.0041938259492	PAO1	PAO1-like
SRX1853534	164.0764166398635	8.70221403167935	PAO1	PAO1-like
SRX2508647	122.115329850046	0.543216322097682	PAO1	PAO1-like
SRX2508648	107.1430482365075	0.25628073411403895	PAO1	PAO1-like
SRX2508649	108.4272362597435	0.38863011638248296	PAO1	PAO1-like
SRX2508650	123.31415875744	0.366669376057277	PAO1	PAO1-like
SRX2508651	113.0097817822645	0.50920400063295	PAO1	PAO1-like
SRX2508652	121.27880915309001	1.0495616666178	PAO1	PAO1-like
SRX2508653	120.925999394793	0.6353107742711639	PAO1	PAO1-like
SRX2508654	96.6505591461019	1.16747703620136	PAO1	PAO1-like
SRX2508655	97.00773328442109	0.395190494014129	PAO1	PAO1-like
SRX1880041	5.8565544823341344	2.8145857763314304	Clinical Isolate	NA
SRX1880042	4.342396605396935	3.42072884731448	Clinical Isolate	NA
SRX1880043	0.8500995166720409	4.32829714817634	Clinical Isolate	NA
SRX1880044	0.8577149023434321	5.2242681314551	Clinical Isolate	NA
SRX2044501	7.99390067241639	1.9256882305546699	PAK	NA
SRX2044502	6.1497619495184805	1.36405034185322	PAK	NA
SRX2044503	9.267200466738075	1.19771544566981	PAK	NA
SRX2044504	25.658402433867103	8.30742721232095	PAK	PAO1-like
SRX2044505	15.9220510066855	7.671020025828151	PAK	NA
SRX2044506	11.753608023020199	5.732329234680259	PAK	NA
SRX2066786	0.15384010271466597	36.354911986077596	PA14	PA14-like
SRX2066787	0.116724604227443	38.54947748388585	PA14	PA14-like
SRX2066788	0.130873651025782	36.85823747710725	NA	PA14-like
SRX2159157	52.492966864850146	0.16056465366927303	PAO1	PAO1-like
SRX2159158	50.41583537599254	0.16839445358876803	PAO1	PAO1-like
SRX2159159	67.95391493665849	5.874939825170599	PAO1	PAO1-like
SRX2159160	59.50112302824255	1.9374996479035203	PAO1	PAO1-like
SRX2159161	64.8128536348038	4.9872400665801795	PAO1	PAO1-like
SRX2159162	64.579417522508	4.41926705665853	PAO1	PAO1-like
SRX2159177	74.69698466466215	0.134174318948414	PAO1	PAO1-like
SRX2159178	100.7628988203822	0.141394315277745	PAO1	PAO1-like
SRX2181659	54.16144027248245	0.220576441684966	PAO1	PAO1-like
SRX2181660	56.819895790751204	0.24524913249659303	PAO1	PAO1-like
SRX2181663	53.8940934381239	0.256451955285605	PAO1	PAO1-like
SRX2181664	37.4588831137171	2.13461751432804	PAO1	PAO1-like
SRX2181665	42.690623823218594	1.59117380569215	PAO1	PAO1-like
SRX2181666	41.75372823494705	2.4795256636999303	PAO1	PAO1-like
SRX2185321	0.303145470378069	110.539769904078	PA14	PA14-like
SRX2185322	0.41186815934194104	116.61865636407549	PA14	PA14-like
SRX2185323	0.614112086414829	124.93457198143349	PA14	PA14-like
SRX2185324	0.8923046151166161	116.02461881538201	PA14	PA14-like
SRX2185325	0.7274289349807701	115.3037062958535	PA14	PA14-like
SRX2185326	0.533440407223349	115.6040214907615	PA14	PA14-like
SRX2185327	0.264332785025047	135.648995752861	PA14	PA14-like
SRX2185328	0.440560744693128	145.42589351172	PA14	PA14-like
SRX2185329	0.291512430656166	154.649307024466	PA14	PA14-like
SRX2185330	0.5143642527722501	117.8489860462595	PA14	PA14-like
SRX2185331	0.303916524488205	140.75375385025498	PA14	PA14-like
SRX2185332	0.426459832610887	139.8582685862165	PA14	PA14-like
SRX2255950	72.26620773150358	0.6114070186102719	PAO1	PAO1-like
SRX2255951	75.10940984621064	0.5325854610925109	PAO1	PAO1-like
SRX2255952	61.9156712192108	1.07836932260557	PAO1	PAO1-like
SRX2255953	59.22020778697021	0.791498046019634	PAO1	PAO1-like
SRX2255954	88.4402934876977	0.36565796027647995	PAO1	PAO1-like
SRX2255955	90.58996074751059	0.41069105263107897	PAO1	PAO1-like
SRX2342940	10.507927352560898	2.18840549867425	NA	NA
SRX2342941	16.1613974731492	3.45753942091876	NA	NA
SRX2342942	11.9251340097371	2.7171980975793097	NA	NA
SRX2342943	11.633296221120851	3.57075577343554	NA	NA
SRX2342944	33.870944431845395	0.194757143861215	NA	PAO1-like
SRX2342945	41.6630070281154	0.18823183365355398	PAO1	PAO1-like
SRX2342946	43.5255365732381	0.232148460734695	NA	PAO1-like
SRX2342947	48.29619316400915	0.22778317781756896	PAO1	PAO1-like
SRX2342948	47.275068322389956	0.19183086977299102	PAO1	PAO1-like
SRX2342949	10.162323391483751	2.42579928112682	NA	NA
SRX2342950	46.050533451682256	0.21854691072401602	NA	PAO1-like
SRX2342951	48.4740038126303	0.20208963655624398	PAO1	PAO1-like
SRX2342952	13.879441363400899	3.098182116459685	NA	NA
SRX2342953	19.7841529063502	0.180498165480474	NA	NA
SRX2342954	18.676574281075148	0.831129658236583	NA	NA
SRX2342955	31.64963168550785	0.357094362081956	NA	PAO1-like
SRX2342956	48.616522564644	0.28617471383160603	PAO1	PAO1-like
SRX2342957	16.8880721518533	0.18522196501695604	PAO1	NA
SRX2520351	88.0353006349354	0.536026706631055	PAO1	PAO1-like
SRX2520352	86.98764007585135	0.21161811410534098	PAO1	PAO1-like
SRX2520353	76.004209442033	0.448712797147141	PAO1	PAO1-like
SRX2520354	115.820551917824	1.7345001106270599	PAO1	PAO1-like
SRX2520355	82.08599738257774	2.18615462272694	PAO1	PAO1-like
SRX2520356	79.17146633761556	1.86346665185096	PAO1	PAO1-like
SRX2520357	70.5622814762371	1.5799978819282299	PAO1	PAO1-like
SRX2520358	60.2943752194642	3.0493555078157697	PAO1	PAO1-like
SRX2520359	52.08067578034329	2.83856639282337	PAO1	PAO1-like
SRX2520360	60.8738473878425	2.40908005609001	PAO1	PAO1-like
SRX2570594	72.64379710485865	0.6864057196826769	NA	PAO1-like
SRX2570595	43.3778745679926	0.6036760827298381	NA	PAO1-like
SRX2570596	71.2282834979334	0.6879915253737651	NA	PAO1-like
SRX2570597	88.76610150253755	0.236533107384138	NA	PAO1-like
SRX2570598	85.32559456640769	0.20950658467414104	NA	PAO1-like
SRX2570599	87.5091510291886	0.20641280183177102	NA	PAO1-like
SRX2570600	90.5712539858688	0.233600827971352	NA	PAO1-like
SRX2570601	41.6227280018622	0.594534989524775	NA	PAO1-like
SRX2570602	67.78579157501119	0.674209889217863	NA	PAO1-like
SRX2570603	69.3557724223624	0.6772539208080011	NA	PAO1-like
SRX2652914	5.744072968052841	1.33322172201997	NA	NA
SRX2652915	13.570780833365701	2.07926824857238	NA	NA
SRX2652916	7.805188080273299	1.13058453225221	NA	NA
SRX2652917	11.1213662438765	3.8849134558996297	NA	NA
SRX2652918	6.5928022629542244	0.6883960005805839	NA	NA
SRX2652919	12.2250816724156	2.2403593529723502	NA	NA
SRX2652920	6.466646753286389	1.23605287988726	NA	NA
SRX2652921	9.853014769305661	5.02860212439944	NA	NA
SRX2652922	8.90710514931401	4.64187222921195	NA	NA
SRX2652923	13.5426869632583	4.589870939836509	NA	NA
SRX2652924	5.23463033397876	0.470823912887353	NA	NA
SRX2652925	11.7613663993962	3.11715702348233	NA	NA
SRX2652926	60.152898845326305	2.0228580220141796	PAO1	PAO1-like
SRX2652927	71.10318309447149	3.02639200332106	PAO1	PAO1-like
SRX2652928	66.94802152403335	1.30744833814945	PAO1	PAO1-like
SRX2652929	65.7020516575816	3.13552205652427	PAO1	PAO1-like
SRX2652930	57.84617164431985	0.830614727176724	PAO1	PAO1-like
SRX2652931	80.07079329505045	3.47913887392501	PAO1	PAO1-like
SRX2652932	47.6270010233802	2.03737360784953	PAO1	PAO1-like
SRX2652933	66.31777436017674	5.13346712370572	PAO1	PAO1-like
SRX2652934	50.63806576224455	1.15985561934894	PAO1	PAO1-like
SRX2652935	61.1979867355641	2.7290720064562897	PAO1	PAO1-like
SRX2652936	42.7388830043609	3.0128368304320494	PAO1	PAO1-like
SRX2652937	70.1672331403355	4.02961394473781	PAO1	PAO1-like
SRX2662717	76.9606612550516	1.01840516972038	PAO1	PAO1-like
SRX2662718	74.04154107055365	0.9853694680636659	PAO1	PAO1-like
SRX2662719	61.67017943481115	1.5109786043781	PAO1	PAO1-like
SRX2662720	62.3173765494034	1.0848262347345001	PAO1	PAO1-like
SRX2662721	79.3278738831033	0.85486076899949	PAO1	PAO1-like
SRX2662722	72.21076724778985	0.822290915394005	PAO1	PAO1-like
SRX2662723	113.1659974148075	1.0618681527255	PAO1	PAO1-like
SRX2662724	103.657147534298	1.3713528256059098	PAO1	PAO1-like
SRX2662725	87.79988662842251	81.7936447415157	PAO1	NA
SRX2662726	75.4759070933432	71.5673122092584	PAO1	NA
SRX2662727	95.23973963079641	88.2100233795356	PAO1	NA
SRX2662728	78.3777786248024	72.8617525426559	PAO1	NA
SRX2669083	0.28000464284177	59.6766636876125	PA14	PA14-like
SRX2669084	0.632462927151244	50.0844019784046	PA14	PA14-like
SRX2669085	0.6625715129941271	51.4970512374745	PA14	PA14-like
SRX2669086	0.6691381724198829	59.8146387989452	PA14	PA14-like
SRX2711962	90.90245628215625	0.314871515219195	PAO1	PAO1-like
SRX2711963	83.57726012922694	0.33024103245945896	PAO1	PAO1-like
SRX2711964	90.81354019977886	0.284707136863075	PAO1	PAO1-like
SRX2711965	92.5186763460236	0.265126373550065	PAO1	PAO1-like
SRX2711966	82.0332286794968	0.308270714971972	PAO1	PAO1-like
SRX2711967	79.86710811789015	0.38968504103063795	PAO1	PAO1-like
SRX2711974	105.390012711135	0.367142328507178	PAO1	PAO1-like
SRX2712087	102.65543193136051	0.231059408055632	PAO1	PAO1-like
SRX2712091	115.6963239217125	0.373487301966579	PAO1	PAO1-like
SRX2712093	114.792014318202	0.34663294926588	PAO1	PAO1-like
SRX2855033	29.460214459186552	1.3821500946695802	NA	PAO1-like
SRX2855034	28.91651062048095	0.396660821528971	NA	PAO1-like
SRX2885819	36.13254560100425	1.6366835383528302	NA	PAO1-like
SRX2885820	41.8482040587807	2.4806961004066603	NA	PAO1-like
SRX2885821	42.8441444776471	5.67818582041482	NA	PAO1-like
SRX2915111	65.9055559155344	0.541158202046528	PAO1	PAO1-like
SRX2915112	69.91606066243045	0.603712035792887	PAO1	PAO1-like
SRX2915113	67.58671234751401	0.566659547739533	PAO1	PAO1-like
SRX2915114	60.752620636413404	0.342892231322765	PAO1	PAO1-like
SRX2940624	96.89252520473894	0.158145712796681	PAO1	PAO1-like
SRX2940625	81.27024981916159	0.22868798809836702	PAO1	PAO1-like
SRX2940626	92.00278816023535	0.32871614970589	PAO1	PAO1-like
SRX2940627	87.31981695930443	0.252430905780205	PAO1	PAO1-like
SRX2940628	88.68918517512076	0.24121949703657	PAO1	PAO1-like
SRX2940629	81.1955454550613	0.266246587994571	PAO1	PAO1-like
SRX2940630	9.753791180724349	0.343207623251605	NA	NA
SRX2940631	16.6004466928017	0.170496648656001	NA	NA
SRX2940632	6.59102290598787	0.354673360197161	NA	NA
SRX2940633	10.5645770902559	0.255774637252276	NA	NA
SRX2940634	13.739383043975398	0.304721432947979	NA	NA
SRX2940635	12.249231543427301	0.278909050511998	NA	NA
SRX2962079	47.9523567675428	0.0330068415591665	PAO1	PAO1-like
SRX2962080	46.63305248281955	0.0332781174785944	PAO1	PAO1-like
SRX2962081	49.26921372778595	0.18777976139648397	PAO1	PAO1-like
SRX2962082	53.1877779734397	0.0585120853351586	PAO1	PAO1-like
SRX2992501	69.40975484981445	0.315588457881972	PAO1	PAO1-like
SRX3093849	7.719135962191469	66.197684990995	PA14	PA14-like
SRX3093850	1.4793601756010901	68.54096847128139	PA14	PA14-like
SRX3142369	75.4769105726156	1.2990898887926599	PAO1	PAO1-like
SRX3142370	68.69988175550725	0.6265448708637329	PAO1	PAO1-like
SRX3142371	50.00947256811979	0.8889988759811971	PAO1	PAO1-like
SRX3142372	51.6819089598962	0.781177249765682	PAO1	PAO1-like
SRX3142373	57.8720288500673	0.43306776612337894	PAO1	PAO1-like
SRX3142374	58.52989929788019	1.3732544139786202	PAO1	PAO1-like
SRX3166070	108.895727670431	0.498323951957988	PAO1	PAO1-like
SRX3166071	93.64094337918945	0.43301527002279105	PAO1	PAO1-like
SRX3166072	104.8290025877355	0.40556226030518605	PAO1	PAO1-like
SRX3166073	88.82680002827641	0.33002361221765003	PAO1	PAO1-like
SRX3169722	86.76918353541569	0.222882853162432	PAO1	PAO1-like
SRX3169723	89.8891213300885	0.21665343560367997	PAO1	PAO1-like
SRX3169724	93.26605382847086	0.182710139044094	PAO1	PAO1-like
SRX3169725	94.11862660100181	0.14639074509857503	PAO1	PAO1-like
SRX3169726	85.5828574558829	0.21900727782636498	PAO1	PAO1-like
SRX3169728	93.0173131775798	0.278660060896855	PAO1	PAO1-like
SRX3323665	79.51362311581178	0.0926807198068136	PAO1	PAO1-like
SRX3323666	83.7317402084502	0.161772929138832	PAO1	PAO1-like
SRX3323667	78.0799676436931	0.0810142625124196	PAO1	PAO1-like
SRX3323668	76.96317251479456	0.132156861504833	PAO1	PAO1-like
SRX3324112	52.4423950454521	4.14112397963247	PAO1	PAO1-like
SRX3324113	50.2788979350167	1.4758822681234598	PAO1	PAO1-like
SRX3324114	59.57561299959271	6.30357968086046	PAO1	PAO1-like
SRX3324115	49.031219095416795	7.46629762853513	PAO1	PAO1-like
SRX3324116	53.680500848841604	6.453496786993611	PAO1	PAO1-like
SRX3324117	51.099213867694395	4.71142168407548	PAO1	PAO1-like
SRX3449588	72.10327278966724	0.8443372151884058	PAO1	PAO1-like
SRX3449589	63.31688879627606	0.39702570684532595	PAO1	PAO1-like
SRX3449590	69.97671644643759	0.36244707352668504	PAO1	PAO1-like
SRX3449591	66.53981822329806	0.377266868552689	NA	PAO1-like
SRX3449592	71.4052426823964	0.43057595104528296	NA	PAO1-like
SRX3449593	70.07271078755305	0.4365292491903479	NA	PAO1-like
SRX3449594	72.82094655734444	0.432753057239461	NA	PAO1-like
SRX3449595	82.0334724135657	0.410627922148676	NA	PAO1-like
SRX3449596	75.92997507017165	0.469517023083447	NA	PAO1-like
SRX3449597	77.2009470512152	0.361611890448192	NA	PAO1-like
SRX3449598	76.08645688679255	0.46252885994442605	NA	PAO1-like
SRX3449599	76.6976201273701	0.552132558822311	NA	PAO1-like
SRX3449600	63.9685055911879	0.418819818715865	NA	PAO1-like
SRX3449601	76.5504725854455	0.7012679524424771	NA	PAO1-like
SRX3449602	79.33000165637459	0.47092782980757897	NA	PAO1-like
SRX3449603	91.6330425607239	0.258552062359843	PAO1	PAO1-like
SRX3449604	108.612126400172	0.170247944468798	PAO1	PAO1-like
SRX3449605	91.40029719682275	0.162654128569425	PAO1	PAO1-like
SRX3449606	103.421218579601	0.549024482031105	NA	PAO1-like
SRX3449607	103.1528268677325	0.26475377441284603	NA	PAO1-like
SRX3449608	95.4594918378272	0.180244832494769	NA	PAO1-like
SRX3449609	98.06270543743972	0.198795789159441	NA	PAO1-like
SRX3449610	115.3079658079305	0.30755254828554196	NA	PAO1-like
SRX3449611	95.5955725298807	0.17969400527675602	NA	PAO1-like
SRX3449612	97.36498968302465	0.19764485808425603	NA	PAO1-like
SRX3449613	94.62319692253921	0.19400641319944	NA	PAO1-like
SRX3449614	93.22870348593028	0.237732462664048	NA	PAO1-like
SRX3449615	84.60377724814526	0.22068576043641197	NA	PAO1-like
SRX3449616	91.32282880267896	0.22439546087490397	NA	PAO1-like
SRX3449617	111.9713041465055	0.36168020307390397	NA	PAO1-like
SRX3539738	86.80722100919874	0.7424659190358069	PAO1	PAO1-like
SRX3539739	90.45473567470395	1.14514216816993	PAO1	PAO1-like
SRX3539745	89.5502707231321	0.6498668020112409	PAO1	PAO1-like
SRX3573043	43.983304190768806	1.50604193522714	PAO1	PAO1-like
SRX3573044	54.1838618498343	1.66461220184437	PAO1	PAO1-like
SRX3573045	42.24888787136915	1.48418899194992	PAO1	PAO1-like
SRX3573046	49.6638337249471	1.16839020924703	PAO1	PAO1-like
SRX3573047	48.795776250737106	1.62168514949104	PAO1	PAO1-like
SRX3573048	46.387651347347	1.22364101622116	PAO1	PAO1-like
SRX3590829	51.9673471973643	1.6705402711517199	NA	PAO1-like
SRX3590830	37.768438365357454	1.4468955799738499	NA	PAO1-like
SRX3590831	45.677877842265204	2.0219547400286104	NA	PAO1-like
SRX3590832	38.7762943528122	2.6013348958685096	NA	PAO1-like
SRX3590833	42.4898552674104	3.76744329490099	NA	PAO1-like
SRX3590834	45.5162893540727	5.425108622790201	NA	PAO1-like
SRX3590836	43.63369030583421	3.25405120136333	NA	PAO1-like
SRX3590837	45.1163781334201	6.05145669716073	NA	PAO1-like
SRX3590838	36.7360699000309	3.91099201294769	NA	PAO1-like
SRX3590839	53.4471298914861	25.496912524033398	NA	NA
SRX3590840	82.49830100656649	39.59431447381029	NA	NA
SRX3590841	47.042187333169096	1.11245371379179	NA	PAO1-like
SRX3590842	57.5081034062342	2.19512998503142	NA	PAO1-like
SRX3590843	40.89850317826945	1.7890837223612401	NA	PAO1-like
SRX3590844	43.0139722661116	1.4265230211659399	NA	PAO1-like
SRX3590845	70.81255001274405	1.7177447013992801	NA	PAO1-like
SRX3590846	49.078550910526	4.65768839866433	NA	PAO1-like
SRX3590847	38.993450335244404	3.15606778354133	NA	PAO1-like
SRX3590848	32.30745423447665	2.8375209317716004	NA	PAO1-like
SRX3590849	52.01445106592995	3.3901519138965397	NA	PAO1-like
SRX3590850	61.24319060974171	4.55416392726564	NA	PAO1-like
SRX3590851	52.431223625702295	2.6444509348198197	NA	PAO1-like
SRX3590852	38.1853610910269	0.483531159581851	NA	PAO1-like
SRX3590853	56.41100659863915	7.540863414551049	NA	PAO1-like
SRX3590854	59.8812822037758	1.60637185213725	NA	PAO1-like
SRX3590855	40.8095438231839	1.94127692353136	NA	PAO1-like
SRX3590856	37.897566245359705	1.74380563034444	NA	PAO1-like
SRX3590857	42.3628422553055	1.4185264940261297	NA	PAO1-like
SRX3590858	33.5780996227951	1.8483052370334598	NA	PAO1-like
SRX3641525	0.028505283018011005	51.901145620326005	PA14	PA14-like
SRX3641526	1.3030843372437801	60.982820623779105	PA14	PA14-like
SRX3641527	0.373948869647889	51.4259039544209	PA14	PA14-like
SRX3641528	0.646024494041332	44.596860767741795	PA14	PA14-like
SRX3641529	1.55271457674043	35.5953632165508	PA14	PA14-like
SRX3641530	0.665691400720289	34.9480636486523	PA14	PA14-like
SRX3641531	1.41124562952474	38.61544850265591	PA14	PA14-like
SRX3641532	3.86005956141813	38.128715110057	PA14	PA14-like
SRX3641533	6.18438187612187	39.356592604449894	PA14	PA14-like
SRX4300141	14.1322594391337	63.9514029132465	PA14	PA14-like
SRX4300142	13.254487142097199	59.57188811174271	PA14	PA14-like
SRX4300144	19.552963563102	72.1068858179804	PA14	PA14-like
SRX4300145	8.69411671726053	48.1607130310175	PA14	PA14-like
SRX4300146	19.246401398226602	54.75312046111011	PA14	PA14-like
SRX4300147	8.29925515117637	53.4500457010289	PA14	PA14-like
SRX4300148	31.1758169390847	59.04310528175571	PA14	NA
SRX4300149	10.7626901348963	60.090099075187794	PA14	PA14-like
SRX4300150	21.4492219363785	61.226167186012894	PA14	PA14-like
SRX3679615	76.1146469081888	5.71306871215273	PAO1	PAO1-like
SRX3679616	81.42402477869571	4.26436090532646	PAO1	PAO1-like
SRX3679617	71.26621106880005	3.7004606163199707	PAO1	PAO1-like
SRX3679618	63.4142259935172	3.2123443074008198	PAO1	PAO1-like
SRX3763712	138.955800288693	1.54012011267203	PAO1	PAO1-like
SRX3763713	118.8958360286145	1.5241880734284499	PAO1	PAO1-like
SRX3763714	133.444745667795	1.5024133891376001	PAO1	PAO1-like
SRX3763715	152.93362810564798	1.44856205572835	PAO1	PAO1-like
SRX3763716	142.197212811081	1.4974124420720902	PAO1	PAO1-like
SRX3763717	135.034459931311	1.41141311243634	PAO1	PAO1-like
SRX3789400	6.174989457902419	66.3383695890747	PA14	PA14-like
SRX3789401	4.83925516987804	78.0302901610388	PA14	PA14-like
SRX3789404	3.62651261905856	81.1719725620568	PA14	PA14-like
SRX3789405	5.37568231211666	97.99739820029629	PA14	PA14-like
SRX3789406	15.199200533297901	77.273557586833	PA14	PA14-like
SRX3789407	125.54210188997399	1.75828660682208	PAO1	PAO1-like
SRX3789408	105.34175371743149	2.5958574123857097	PAO1	PAO1-like
SRX3789410	7.74580503497475	52.5060547056001	PA14	PA14-like
SRX3789411	16.816880613984	59.2175691631466	PA14	PA14-like
SRX3789413	11.666028624533698	50.221599327456396	PA14	PA14-like
SRX3789418	13.233608239953899	58.023578385927	PA14	PA14-like
SRX3789419	6.1756783631925	3.2233361452866296	NA	NA
SRX3789420	2.7879072212777	70.82689278638736	PA14	PA14-like
SRX3789421	3.65530224549957	74.7327516625562	PA14	PA14-like
SRX3789425	2.5396537279565	2.71271118507774	NA	NA
SRX3789430	10.4292016198244	94.46963933681342	PA14	PA14-like
SRX3799629	0.130992232554171	37.7067978423329	NA	PA14-like
SRX3799630	0.14041289401764098	38.004666311958744	NA	PA14-like
SRX3849506	9.678232073378055	0.33464031668427	PAK	NA
SRX3849507	11.927729531664351	0.41613578002959495	NA	NA
SRX3864726	71.5753465767911	0.0822922159590778	NA	PAO1-like
SRX3864727	50.21278053453155	1.62537962559671	NA	PAO1-like
SRX3873089	10.048295484502901	1.08530543825287	PAK	NA
SRX3873090	12.8790748974194	1.5422836269453701	PAK	NA
SRX3873091	13.416636712277851	0.9929642696393051	PAK	NA
SRX3873092	15.1458955628114	1.08358179196749	PAK	NA
SRX3873093	13.7392075773521	1.16669707356948	PAK	NA
