PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA2719	PA14_29000	0.12784103339346925	6.217926383319648e-21		least stable	82.94722115673001	68.2925814513438	0.0	38.94546834479431	62.85596819753784	102.65886128035375	532.711851655738	4663.876681288428	532.711851655738
PA1395	PA14_46380	0.15780985400575034	3.5877650437823965e-31			68.4360010666193	91.86871666965745	0.0	21.06445238951105	40.32897254350004	77.13738311443666	1018.35231936184	8439.861102529796	1018.35231936184
PA0008	PA14_00090	0.5745741512287721	0.0	glyS	most stable	1021.0023939291451	541.9614538735719	142.120946548896	644.2917220628385	917.6286613402125	1275.3922334871424	5051.159864026629	293722.21748475585	4909.038917477733
PA5337	PA14_70450	0.4652202706623831	1.5383636351131363e-285	rpoZ		1041.4929216575806	797.6935775942678	59.880115265297604	585.181076938172	874.377083910643	1288.15487248493	6706.5082809840505	636315.0437351422	6646.628165718753
PA5137	PA14_67840	0.31017042399511285	1.2519458223601862e-119			318.47926317706305	262.0838334334504	0.0	150.1985688390975	249.7855631958475	394.4901483748097	1996.322797882411	68687.93574717258	1996.322797882411
PA5402	PA14_71320	0.23898863111999474	2.3597529036432384e-70			133.61151774182738	120.48728975544712	0.0	51.32217991028637	98.97270209273171	171.330048302455	747.845819116234	14517.186992613073	747.845819116234
PA3589	PA14_17880	0.08144425525478073	2.4449021133253866e-09		least stable	56.12040218074898	139.95269916473117	0.0	5.9056353258112395	12.984404282406851	34.0275250866566	1330.4519033270699	19586.758003493745	1330.4519033270699
PA2791	PA14_28020	0.2137431449803296	2.575191185790155e-56			34.45227826175911	40.38456212264117	0.0	11.0882660875758	20.6914467094482	43.02371861005902	385.75100432122804	1630.912857837464	385.75100432122804
PA0314	PA14_04090	0.2661451818285869	2.0421069144488362e-87			291.2879005549668	143.77671955457836	0.0	194.21188863741804	265.76392959844804	354.00922311277014	1336.72741455064	20671.745085875875	1336.72741455064
PA5481	PA14_72360	0.3206403440745849	3.6927618915928815e-128			749.3072219393352	1337.6919078708606	0.0	70.0840486507283	230.9882567416695	780.6662884244005	13864.0420365547	1789419.640383183	13864.0420365547
PA4746	PA14_62780	0.5817755979073865	0.0		most stable	753.7959970952967	867.9014238509986	16.0490283798065	269.54131443775873	537.4846569501785	936.9010387497344	9547.10797597977	753252.8815225908	9531.058947599964
PA5369	PA14_70860	0.3864091156000626	4.912067327730609e-190	pstS		1036.3681595701266	3093.5440967135564	46.40211577056029	236.37529728586225	341.90037130435405	574.6934528593255	28273.841411551093	9570015.078311294	28227.439295780532
PA0556	PA14_07240	0.19654570301463573	1.0001682143036528e-47			94.83189390519387	69.79999998327762	0.0	48.651607048394155	76.73903099415841	122.78337939715175	537.779972556775	4872.039997665555	537.779972556775
PA4274	PA14_08720	0.6743544603373648	0.0	rplK	most stable	4857.702350212332	4416.181864255702	203.710511878051	1841.1914837665	3582.784170430315	6385.841426645506	28426.035190055096	19502662.258180965	28222.324678177043
PA0297	PA14_03870	0.4322570169832066	1.772450651471989e-242	spuA		639.3122326244077	589.3813980929738	36.890062446741794	299.15784337882053	470.7812930220545	797.3242092985923	6203.96163155077	347370.4324180284	6167.071569104029
PA1685	PA14_42720	0.31831184543191204	3.1212339112168226e-126	masA		203.66487016395178	89.09458989133584	16.514069059637002	140.37782173209973	189.99019343662448	256.99027994427126	782.990972099895	7937.845947905323	766.476903040258
PA4995	PA14_66050	0.3622101932048262	1.5329651049862172e-165			148.88668746898296	183.20416282424236	2.47672876255681	60.979256125372146	99.5078701907861	173.21909255423077	2558.94239280409	33563.765276131504	2556.4656640415333
PA5512	PA14_72740	0.3326777388287587	2.133644539267592e-138	mifS		264.6734571170943	352.6632460523841	9.211633295164608	113.27156806810025	169.6551793189665	292.4458172028927	4596.70849750678	124371.36511620443	4587.4968642116155
PA3804	PA14_14860	0.5203254506370402	0.0			720.9879392879616	335.3589036235379	142.120946548896	515.937405017629	654.2885841841689	842.789741947369	2671.67444097372	112465.59423958139	2529.553494424824
PA3992	PA14_12160	0.3811516638829881	1.5560666849722322e-184	sltB3		443.7157614340149	207.9403242419221	35.2952222029369	296.86063727790247	424.1447505636215	574.4368631777185	1371.40729330406	43239.17844583569	1336.112071101123
PA0924	PA14_52300	0.3008393643198385	2.583606818536693e-112			224.41006158302739	298.32824594650094	1.9377323549382202	57.35569383156825	119.09490716097	262.19714683528423	3219.54998110034	88999.74232951595	3217.6122487454018
PA5407	PA14_71370	0.2870807178256693	5.16928531438511e-102			78.02010139874561	69.66921327420677	0.0	23.836933076077422	59.50554763722205	113.115215314061	412.952739834227	4853.799278246908	412.952739834227
PA0401	PA14_05250	0.4876178451235103	1.272846e-317			591.5614083499751	336.58380145385996	56.9488250336708	338.69540456760024	521.2971338593675	762.3153287507484	2156.5581741393803	113288.65540113143	2099.6093491057095
PA2326	PA14_34540	0.16556056654351006	3.5158766697730783e-34			91.3566696375919	148.2155243098185	0.0	16.396003742990725	38.1318924531789	84.87082851310552	874.059829368359	21967.8416464344	874.059829368359
PA1875	PA14_40250	0.3866535430641599	2.7105488060999947e-190			405.4847839921514	871.9634804351309	0.0	44.3096178880788	104.22288719943799	358.19233109174877	8139.84529271225	760320.3112125469	8139.84529271225
PA5073	PA14_67020	0.1821927124711417	3.79748524230758e-41			225.87564489964	162.24810304333593	32.966703033140995	124.689504466371	177.63546596536798	262.27271148076625	1395.7107695188904	26324.446941160953	1362.7440664857495
PA3445	PA14_19540	0.36213834213564106	1.7995766213435251e-165			206.38638458513887	455.552435658313	0.0	24.562913805098724	63.28778248858526	191.51092836671774	4746.732565787071	207528.02163422143	4746.732565787071
PA2112	PA14_37270	0.2903891492741188	1.9428414886226328e-104			378.04583906469753	525.6463427938605	0.0	36.108205782566856	149.9351605068195	554.7485255320498	3506.61284386305	276304.07769256074	3506.61284386305
PA4136	PA14_10470	0.3018957177319086	3.959095532481378e-113			139.85554721704898	206.0203676245561	0.0	30.875299573008	70.2316874333313	169.7167495514985	2629.76043555822	42444.391876157235	2629.76043555822
PA3846	PA14_14270	0.4175258641869309	1.0046537284193584e-224			314.15543621110265	352.56440143911436	0.0	99.67473825345571	190.527683165913	364.81965092491737	2903.22689622914	124301.65716212099	2903.22689622914
PA3838	PA14_14370	0.3396050832096397	1.6747869138063012e-144			226.86959791628007	144.7010998389505	0.0	134.15019010300574	191.0287257156495	275.81124433135653	1138.1133544722	20938.408294601923	1138.1133544722
PA1177	PA14_49210	0.40623038732267536	1.0600216773406455e-211	napE		361.37466364719984	2654.936902160099	0.0	30.130806149455474	104.0298566620615	290.11832650923026	65655.59096660401	7048689.954451464	65655.59096660401
PA4382	PA14_56960	0.2884189742694233	5.450840816971996e-103			113.71020418617799	172.24630778509106	0.0	13.476250803605652	59.5483497445186	153.83780235131226	2775.62084273717	29668.790545596323	2775.62084273717
PA0610	PA14_07950	0.4805812491274606	2.772050625957674e-307	prtN		461.7705085797205	1767.0992278112492	8.754792903231861	110.507452332498	201.2518828749845	420.1455693421183	48134.850282467996	3122639.680931113	48126.09548956477
PA0877	PA14_52920	0.1963522219965146	1.2368116119052062e-47			125.86504049736341	108.57615290961014	0.0	53.12260437311252	90.8215106153104	160.890665120254	665.6192868423079	11788.780980651043	665.6192868423079
PA0588	PA14_07680	0.5936804642601128	0.0		most stable	10907.330082510709	16657.4155152137	89.1700377737624	1407.3032295159276	5570.250847759466	13686.945507909575	200872.61861736892	277469491.64648205	200783.44857959516
PA1459	PA14_45580	0.4945423748899594	0.0			824.6489937940628	480.75972137700086	107.01946316724701	475.3547428404945	709.495002796167	1044.3034067457825	3348.10745974885	231129.9096984915	3241.087996581603
PA2491	PA14_32420	0.1984129909788775	1.2733616912011285e-48	mexS		1460.2962634463206	2600.1647403374623	0.0	395.64024058523773	601.009186556146	1118.0017273545625	29733.984511951603	6760856.676894182	29733.984511951603
PA3386	PA14_20280	0.36002479116182523	1.9751896888639604e-163			86.78758857061506	93.28832962925883	0.0	32.1067587749511	64.59281054441115	106.6519896534505	1013.18624881217	8702.71244501725	1013.18624881217
PA1973	PA14_39010	0.377357698932946	1.2561536452726371e-180	pqqF		200.29739902030371	263.4567160292145	0.0	57.26325439901675	120.32216615905	228.85355412396575	2208.73152480741	69409.44122089815	2208.73152480741
PA5547	PA14_73150	0.3607998402388107	3.541349331685188e-164			183.16781092025818	143.34329765680366	13.8638527620759	103.91688607775475	161.39576913442852	215.02435043127977	1454.61424966969	20547.300983127014	1440.7503969076142
PA1744	PA14_41990	0.17118612649793755	1.8533780790572016e-36			44.41813580559777	224.65145742774257	0.0	3.523863582114445	10.79417359468945	39.42555834159645	5853.301776117571	50468.27732440883	5853.301776117571
PA0373	PA14_04900	0.5017348954432247	0.0	ftsY		1106.1621199180474	697.7563463209018	113.92068076723801	760.7073101495041	963.4212931993354	1263.6843551335076	10791.3793925172	486863.9188310942	10677.458711749961
PA2987	PA14_25440	0.3048079947905117	2.1577864615532473e-115	lolD		278.60561558294773	127.94656368205304	44.79073524747621	183.56669384528624	260.7153694441315	353.19886238400176	807.5004306943089	16370.323158045654	762.7096954468327
PA1047	PA14_50820	0.3330772063052924	9.579323544225704e-139			359.8316429363347	207.20019783358592	24.5726595155149	231.6364255151542	304.3339656105545	432.29099830924076	2052.02977757192	42931.92198227714	2027.457118056405
PA1050	PA14_50790	0.4099733891514208	5.825228830176953e-216			297.9839881743837	214.4328551726763	13.555646951540899	163.77995605430476	237.648188206417	394.9298019213462	2877.1870496644397	45981.449377505975	2863.6314027128988
PA3361	PA14_20610	0.2448597793680655	7.227076455010155e-74	lecB		709.9464559324529	1717.7955017749657	0.0	31.922126907846526	118.20815295141699	574.3143773956346	32764.299814063907	2950821.385918306	32764.299814063907
PA5257	PA14_69420	0.5329118873166152	0.0			1214.0244993862052	1231.8180262256794	48.813278600289294	654.0325960633047	862.925673465985	1362.70493387196	18071.2632240093	1517375.6497345287	18022.44994540901
PA2014	PA14_38460	0.4624519558390048	9.745235849555057e-282	liuB		931.9666140368263	1149.2047339055475	0.0	182.0022860027805	569.8417516456291	1235.61417807314	9764.91234116691	1320671.5204309204	9764.91234116691
PA2895	PA14_26610	0.4036924408475012	7.636119066326008e-209	sbrR		212.8201386402813	285.632101991562	0.0	67.61294782780786	129.379986229072	234.23627193979124	2909.60180449024	81585.69768811809	2909.60180449024
PA2028	PA14_38300	0.2563638703966599	4.957183445178837e-81			87.0746435337566	113.56600634429333	0.0	27.613193973792903	48.56386769083315	93.2639354174961	1023.73783643539	12897.237796992073	1023.73783643539
PA4658	PA14_61610	0.333154135482279	8.209155645056699e-139			463.7869274345321	1326.490552900379	0.0	98.38065414435621	188.8314995155535	442.7970048869672	20105.9444059219	1759577.1869339533	20105.9444059219
PA4657	PA14_61600	0.3090999045316253	8.921458961663042e-119			740.4554859680262	1026.369384213438	2.10918708048001	233.25954318243777	464.950720023032	812.6804041386614	11111.6701234929	1053434.1128506719	11109.560936412421
PA1775	PA14_41590	0.4756856119605205	3.1183049497801537e-300	cmpX		1247.4193251058507	1205.475476717116	133.084138446201	543.627754345737	851.890509763623	1524.8476941981953	10564.5667556275	1453171.124966358	10431.4826171813
PA3921	PA14_13150	0.3805374413698952	6.731195586393622e-184			713.1406619894361	587.9813910219181	39.9758162339543	287.64326601884324	561.7283575961475	965.1534430447983	6386.123404429622	345722.1161880697	6346.147588195668
PA2458	PA14_32830	0.07028615477704629	2.6656556329002946e-07		least stable	209.34959173387782	244.7056575077645	0.0	17.90027700962365	144.76964259871852	318.5671785730285	2033.2096870166397	59880.858816307344	2033.2096870166397
PA3692	PA14_16630	0.5820585443827285	0.0	lptF	most stable	3514.305204730056	6988.138830728975	33.4395981845624	445.63801522079984	1231.975568519495	4106.35098155679	113686.59802759401	48834084.31754213	113653.15842940945
PA4170	PA14_09950	0.22194812486514884	1.0889478550799402e-60			146.10593369681655	246.84358444323092	0.0	34.2719014135608	75.68709776464229	146.02061402598974	2990.4639797463897	60931.75518078248	2990.4639797463897
PA0365	PA14_04790	0.1747756377803615	5.925223063611266e-38			144.84093087827145	358.0786479530647	0.0	32.77941939466184	67.2307600910826	146.3360681713735	4908.10454421568	128220.31811989486	4908.10454421568
PA0555	PA14_07230	0.5106841260089429	0.0	fda		1844.5423411869835	905.9792456377759	212.08363086551202	1185.62972567755	1726.6590405168001	2296.954221053832	7017.0993950048705	820798.3935263935	6805.015764139359
PA0574	PA14_07450	0.19688868686739044	6.860202177167747e-48			299.9136698995335	299.16521121130876	0.0	137.246707672882	207.6106103370605	352.644229988189	3004.49571046464	89499.82359910698	3004.49571046464
PA2043	PA14_38090	0.29312758682890416	1.8047661762684215e-106			106.55377884441585	85.8899255541853	0.0	50.1606656109593	83.4785628690438	139.1325037932625	593.345388796384	7377.079311703493	593.345388796384
PA5400	PA14_71300	0.2329571483175925	7.654025716050572e-67			71.0765929693961	140.57343171134931	0.0	8.162509539944256	22.726002538022	64.45831284301823	1412.3144974229801	19760.88970310539	1412.3144974229801
PA1811	PA14_41110	0.5273979566737806	0.0	nppA1		449.1227113463892	325.75703716405854	44.7843275078295	243.92497000369275	348.98205075639396	534.2773516460318	2519.04199206738	106117.64726190582	2474.2576645595504
PA0594	PA14_07760	0.5783888038712521	0.0	surA	most stable	1661.7849379688182	838.0956065294191	351.269102195829	1155.4907075675978	1519.0499058528799	2011.5212485247903	13537.496170029499	702404.2456839149	13186.22706783367
PA4383	PA14_56980	0.2055862489058943	3.816463213772143e-52			103.04231724094613	74.02648324453244	0.0	54.97265786339099	84.41265293651	131.41067651838176	677.4037056174681	5479.920221553042	677.4037056174681
PA5028	PA14_66480	0.4537880514867854	4.59763961798615e-270			747.2748416240732	398.66227913977	131.888306214102	475.18279042189243	637.403944097988	953.1500771709954	3584.24107215205	158931.6128089159	3452.352765937948
PA4303	PA14_55900	0.3432219411569399	9.407818691319932e-148	tadZ		264.3516906357186	481.3385005503469	0.0	41.20047310184223	104.3800568349405	308.679019152744	5210.58454731053	231686.7521120563	5210.58454731053
PA3766	PA14_15700	0.2898939878389934	4.5025758238227166e-104			194.4824778941831	177.08349704644363	12.2089755752614	77.25949472641302	133.5347460232935	241.507126897909	1116.3459952994501	31358.564926197807	1104.1370197241888
PA5284	PA14_69760	0.15729826319649895	5.599546007356111e-31			83.84373285288179	133.52414720575808	0.0	28.968009873852544	47.2814106162643	75.38618366842618	1079.5903993086501	17828.697887024955	1079.5903993086501
PA0605	PA14_07890	0.17839886241523994	1.6994511317141606e-39	agtC		259.6549967994565	303.995740714987	0.0	87.22309865565292	147.884973649752	299.77886493443225	2483.06135094988	92413.4103728536	2483.06135094988
PA3673	PA14_16860	0.4833981472486943	2.1542616291375e-311	plsB		625.1219517228901	295.87347274497	97.844139379321	437.10127236021503	571.5166623778559	718.912443559225	2365.3455146798897	87541.1118741685	2267.5013753005687
PA3931	PA14_13010	0.3851542562620108	1.0313421252637759e-188			279.75611808164126	524.5682510456446	0.0	54.47451600918932	117.94686087068101	280.03516764489723	7047.984203083979	275171.85000508645	7047.984203083979
PA2324	PA14_34580	0.1931444956630724	4.047998269241854e-46			62.48793221606292	146.5536022770821	0.0	5.2192252894487074	13.079271977517601	37.21139158894625	1269.12116748223	21477.958340389163	1269.12116748223
PA3973	PA14_12440	0.3347586793511509	3.2485556543495535e-140			326.44060910461064	431.1262705719324	0.0	95.20011525199219	171.941312133656	357.9775879898172	3703.03599727492	185869.86117726308	3703.03599727492
PA5002	PA14_66140	0.5008103099198057	0.0	dnpA		567.311339229236	337.6645791129665	60.026253847928	317.0033269674725	500.89538275200596	739.6759686246724	2692.047603906711	114017.36798753683	2632.0213500587834
PA2602	PA14_30440	0.155007919804976	4.033652994683291e-30			52.83775995356885	81.93367846415516	0.0	14.450665214496826	26.654945619215347	54.5200748759284	591.11519073345	6713.127666667564	591.11519073345
PA5013	PA14_66260	0.508017649952646	0.0	ilvE		2337.3399625548277	1268.3687734834045	487.33176310305396	1614.36775776796	2085.6154161790046	2687.2785446789576	11602.794379214	1608759.345547796	11115.462616110946
PA0233	PA14_02870	0.25184710036685104	3.5656726600690725e-78			129.23833926209966	117.49425957319752	0.0	60.532305275359136	93.49135083076234	143.481462492291	931.4007183660319	13804.901032653917	931.4007183660319
PA4830	PA14_63860	0.13942310270663852	1.2506836054284504e-24			67.41117395811415	98.14309448753242	0.0	20.07559923629965	41.843424166615	75.35159034286694	1208.3220632873101	9632.066995588717	1208.3220632873101
PA3977	PA14_12390	0.513396132041427	0.0	hemL		757.3263989826638	337.9601272058246	201.27589298227002	539.8542854829268	693.224987471801	898.2548078539972	4215.8076053421	114217.04758097716	4014.53171235983
PA0149	PA14_01840	0.2386099538040688	3.946741766703778e-70			102.69519043746637	175.56847180991772	0.0	17.518332960599125	39.72077700521764	95.31286430651005	1290.05548615469	30824.288293669873	1290.05548615469
PA4596	PA14_60810	0.3022464321232481	2.1202125571339593e-113	esrC		177.93944619354176	252.88481590627242	0.0	30.8775210148109	73.62766545428616	223.69384876532376	1879.93334584209	63950.73011594929	1879.93334584209
PA0787	PA14_54090	0.1905706859567571	6.361119284890385e-45			165.58236042448107	155.18994733288682	0.0	71.95230967677868	116.33285709368602	201.7390381270605	1157.15950742346	24083.919753184186	1157.15950742346
PA5248	PA14_69300	0.445365018561882	4.922388759473666e-259			446.8755364229089	310.14394805865123	35.8801709473524	235.384097356713	354.70652309802904	589.9521724351869	2849.51160166318	96189.26851740736	2813.6314307158277
PA5526	PA14_72900	0.39438626043526587	1.4124175538512525e-198			514.4607705641539	975.8225063750543	28.9203457323451	156.86740882472048	251.043483750515	480.29652921407273	13033.831970516101	952229.563948093	13004.911624783756
PA4221	PA14_09340	0.3811720161153219	1.4822749799248478e-184	fptA		4039.320234390019	9909.776930527732	0.0	211.01985441862524	747.9694440833564	2337.60928677731	87540.2260137807	98203678.81281964	87540.2260137807
PA0121	PA14_01480	0.25772544504055306	6.648486176844136e-82			121.40553457467347	117.60174198332577	0.0	48.13502963602325	87.56318807710736	151.623461644347	1146.95591944121	13830.169717512726	1146.95591944121
PA3106	PA14_23950	0.5275045048654281	0.0			361.9117865008792	232.53264724064908	13.0028260034232	224.91164814359072	316.473883840696	448.66829825156793	2979.6030855438507	54071.432032744146	2966.6002595404275
PA0603	PA14_07860	0.2034961417554912	4.1895567792934316e-51	agtA		394.4860943309678	504.3900370266768	0.0	136.25430298218674	252.35107854146952	461.16840187313977	6830.198077631961	254409.3094517724	6830.198077631961
PA4131	PA14_10540	0.343669866301002	3.697537392025967e-148			1456.6959919167484	1734.3940222316037	0.0	169.41169967766777	718.797303742124	2357.545541513472	16260.0426893149	3008122.6243527206	16260.0426893149
PA0414	PA14_05400	0.3813300689990446	1.0163001383028168e-184	chpB		447.1708707532008	333.5164903862635	11.2755226417889	242.50018019086124	361.41179909538647	558.5015701570163	2782.95036384317	111233.2493595706	2771.6748412013812
PA4529	PA14_58780	0.2807796023476465	1.7454855085095727e-97	coaE		359.84397696204525	131.01731756739596	45.379538924982604	267.21197645995255	343.87448508782745	423.30903722569275	879.6185078929901	17165.537502555882	834.2389689680075
PA3001	PA14_25250	0.4990982199098067	0.0			3619.8358979388136	2279.239540555236	537.839225232941	2088.97380235135	3231.54503781343	4628.922725356588	24642.4314680325	5194932.883230444	24104.59224279956
PA1085	PA14_50380	0.4267970886937317	8.553305245645474e-236	flgJ		605.9660228408808	420.95286844326284	19.1860981550998	376.9364727308923	514.3100537451695	706.55358269112	4820.90854861921	177201.31745061095	4801.72245046411
PA3590	PA14_17860	0.10851000247005332	1.7522191338513511e-15		least stable	99.23498694131186	167.3041460480432	0.0	25.637386693299273	45.0927038532745	87.32273847439647	1514.6747812679	27990.67728486497	1514.6747812679
PA2718	PA14_29010	0.23932101554904675	1.5013292270389267e-70			152.31064084357328	122.68417581729081	0.0	69.93513692384255	117.78531491179399	196.677944955187	1122.07551271417	15051.406995967922	1122.07551271417
PA5182	PA14_68450	0.32233108568111285	1.4367070733983508e-129			381.9997871198822	639.7374076245504	15.2684335988482	131.0295167582835	241.645970515335	452.3272644452493	9984.825389653359	409263.9507141802	9969.55695605451
PA0563	PA14_07330	0.4153385705397061	3.6578821622939104e-222			926.1260224566114	1357.6853768528003	0.0	226.35617968303598	475.58541229494404	955.982184557813	10314.8687583397	1843309.5825199306	10314.8687583397
PA1632	PA14_43405	0.13866246542344474	2.2382916434522363e-24	kdpF		22.16150908830773	83.48592869666456	0.0	0.0	0.6595330282988614	6.932761118227535	1212.3989092321199	6969.900290344559	1212.3989092321199
PA1013	PA14_51240	0.4538932838456021	3.3324363682834795e-270	purC		1054.976965559343	650.2734272921037	158.35574140627702	638.72419390193	925.637841122497	1306.2711035656698	7140.96675462388	422855.5302422189	6982.611013217603
PA5429	PA14_71650	0.3803645065639107	1.0160830554352619e-183	aspA		2998.035393994122	4179.14019121065	57.254719035787794	920.2660932761712	2108.5914089708795	3867.3996554940627	73809.4488746228	17465212.73779219	73752.19415558701
PA5389	PA14_71170	0.253167653069908	5.282296460861334e-79	cdhR		109.27059095616058	121.38051484192236	0.0	38.60751930503473	71.01097456929429	126.22339988336574	968.485923557854	14733.229383290134	968.485923557854
PA1139	PA14_49660	0.3072079460923924	2.811923973759074e-117			134.3477793382201	107.15561825962935	0.0	70.40148747983538	107.1948542157705	168.23134521993427	882.919702162281	11482.326524603412	882.919702162281
PA1488	PA14_45180	0.2374828320416686	1.81453223816946e-69			94.79012049688679	129.25529092579717	0.0	32.2569762378742	55.015964207820495	99.97773515515495	983.1737856706552	16706.930232312465	983.1737856706552
PA3801	PA14_14900	0.5357804325972683	0.0			756.1481876269685	347.95826762389055	59.2852522360114	511.3800610265747	727.5095932797485	971.2486436629663	2037.3324132983105	121074.95600781904	1978.047161062299
PA1625	PA14_43510	0.3509502853594927	7.612487353373413e-155			185.66723213731908	134.56426629828113	0.0	96.01499790508468	148.151520269591	229.364521630881	1029.04383474142	18107.54176439472	1029.04383474142
PA3641	PA14_17250	0.46811918438603206	1.4729650837827875e-289			765.2133550718565	848.4129920624086	66.8196174016459	277.05864212586476	475.40565982441444	917.9538246781169	6348.87147225383	719804.6051002886	6282.051854852184
PA4598	PA14_60830	0.1581097615041671	2.761768004096805e-31	mexD		631.1439125454846	2195.3002157757405	10.1694330417269	96.50358350057715	168.804753855732	430.9460376955005	25929.2345834047	4819343.037385013	25919.065150362974
PA0076	PA14_00900	0.3678113776914873	5.027898800509327e-171	tagF1		166.45578859592212	174.73698773738906	0.0	57.7980359339218	107.987427491332	220.020115202771	1372.22364873755	30533.014883536453	1372.22364873755
PA1749	PA14_41930	0.37163652639694944	7.811698307684073e-175			657.5387085602914	691.6473999839618	44.2754863161724	359.70112946096395	527.3331253172234	793.7580554059682	11460.116326261	478376.12590457447	11415.840839944829
PA4336	PA14_56370	0.31803551567178623	5.270676759338751e-126			453.62480742641736	845.5902440599613	12.177106583587598	139.69644552193574	269.7536063332755	448.8562148017208	9302.95026727355	715022.8608493848	9290.773160689963
PA1155	PA14_49470	0.4835337094129166	1.3631924375277e-311	nrdB		2966.678280413081	4463.07683008884	127.501657074855	983.7574025421206	1828.579593101345	3279.9692122582596	73398.9166345909	19919054.79127585	73271.41497751605
PA1698	PA14_42550	0.3987580683076227	2.332280585282658e-203	popN		118.74800803779334	339.3009770542914	0.0	16.021538610376073	42.711940035994644	102.32355460779425	5193.500167607271	115125.1530299968	5193.500167607271
PA1303	PA14_47370	0.17646602130830924	1.1409299827406838e-38			66.29202154787869	88.81558048247616	0.0	29.637595949235823	45.805464895314	70.61074042724351	1273.9940941812101	7888.207336439201	1273.9940941812101
PA4033	PA14_11670	0.10224562058124298	6.588175167748208e-14	mucE	least stable	34.387558057732676	45.582140452541566	0.0	8.139796926905166	17.98752693328225	40.23757694402813	350.3745998264351	2077.731528235226	350.3745998264351
PA4655	PA14_61580	0.35576263625182586	2.3088772275679794e-159	hemH		468.463809678595	564.9855997944792	35.703382855639205	209.5282983113422	327.5013432328665	532.8130246686948	6931.754405943741	319208.7279751274	6896.051023088102
PA3876	PA14_13770	0.2634988216511013	1.1602471016192181e-85	narK2		405.7341659873882	1015.8106966356427	0.0	40.717584655139596	108.3172623732675	361.5279977038027	11547.328163033	1031871.3713993897	11547.328163033
PA0144	PA14_01780	0.277186642711006	5.910701623689248e-95			145.4513398312889	201.90475242713205	0.0	33.123885329973746	75.1397128536839	181.790280720312	1784.74342991892	40765.529052661484	1784.74342991892
PA3580	PA14_17990	0.30784211095563113	8.87023671050834e-118			190.13495853356298	190.5050565649124	0.0	65.7213409050145	124.5549894705365	253.08557493406224	1235.1751579422698	36292.17657680047	1235.1751579422698
PA2431	PA14_33190	0.22437749235019305	5.097707145411606e-62			190.10096501656133	211.83371586804327	0.0	67.12370997406279	122.3908774268255	221.76784636639428	1476.11254937596	44873.523178462885	1476.11254937596
PA4908	PA14_64850	0.2268787132476051	2.0979282792613426e-63			87.28474150513047	150.60647139574849	0.0	13.096354797907303	31.912049700698198	86.98429807174747	1283.82907321811	22682.30922627841	1283.82907321811
PA1497	PA14_45060	0.1550874204496399	3.7683403447026e-30			43.21821194535792	101.69516032235659	0.0	4.3677481259649555	11.54085851685605	31.485458483511323	1017.1186390108801	10341.905632989809	1017.1186390108801
PA0672	PA14_55580	0.318737669031092	1.390640005293836e-126	hemO		457.7112135529399	1022.988664561659	0.0	29.578649475586378	95.74367887659722	311.038395382371	7408.58408664603	1046505.8078216464	7408.58408664603
PA0675	PA14_55550	0.1749566421173759	4.970977453662566e-38	vreI		42.24986727210071	84.33066238867629	0.0	3.428475647834385	9.05675689486533	31.04877032001137	1063.6175374179	7111.660618912902	1063.6175374179
PA4288	PA14_55730	0.401347728308288	3.1681733286526025e-206			167.58967096098226	287.5657604056362	0.0	34.041548587091704	64.3754476957402	170.05466297680675	2017.46303717964	82694.06655767176	2017.46303717964
PA5121	PA14_67630	0.3744298633717421	1.1984807156247704e-177			412.6131799979324	280.93029066641355	67.48367855685039	228.03621550651275	311.9770381390065	491.251096314432	2008.4901708470602	78921.8282139156	1941.0064922902097
PA3075	PA14_24380	0.4400251416757058	3.349694394365e-252			211.21737068538303	169.3760473234638	0.0	114.33464246519901	161.1744841122785	251.22027614033172	1252.8336827493	28688.24540692025	1252.8336827493
PA5344	PA14_70560	0.4997493827982762	0.0	oxyR		662.5910395520174	314.5821505390654	51.6803441995984	490.7856359066295	611.131072565152	778.6317941875292	2861.3312662763697	98961.92943778323	2809.650922076771
PA4001	PA14_12080	0.4268965540991144	6.478530385478833e-236	sltB1		730.7317036655842	358.8095316654165	130.834891798687	496.1853091952724	647.2564400641554	866.294255273402	3767.7745369079707	128744.28001395553	3636.939645109284
PA0586	PA14_07650	0.5700075084981074	0.0		most stable	2517.7327053221497	3107.891295034286	20.7957791431138	432.3145732362685	1589.2179879278501	3131.114230341649	19575.5013898642	9658988.30174989	19554.705610721085
PA1596	PA14_43850	0.5611894876756559	0.0	htpG	most stable	5716.554134881595	7810.9132126003915	127.062708989951	1621.3920564740424	3424.86321746875	6668.005765669122	69439.7119752328	61010365.21477537	69312.64926624285
PA3754	PA14_15860	0.4705493759869786	5.876169656205087e-293			421.12549014863345	267.79558008771176	63.9628569347517	270.8714595313735	363.16795699510953	473.58559268198894	2298.08312700092	71714.47271451404	2234.120270066168
PA4971	PA14_65710	0.4460120030221977	7.177289539479335e-260	aspP		707.4254182451471	432.7532725287814	25.310244965760198	419.19683442010995	639.696762747168	857.7679398847188	4119.75464968203	187275.39488436974	4094.444404716269
PA1765	PA14_41740	0.1998346935474256	2.6142188185631406e-49			138.75934604859304	149.22061944042397	0.0	47.31471959801965	84.24728311774416	164.750556693926	943.223802902329	22266.79326618384	943.223802902329
