PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA14_06160	PA0470	0.3749753991143451	3.9054695108725934e-178			230.1914362582683	322.5050957418063	0.0	42.26048642312914	126.63838230452751	262.137344938419	2122.7998118393602	104009.53677943166	2122.7998118393602
PA14_47030	PA1332	0.25581028348576595	1.19660991063064e-80			63.90775609497763	105.6942621350408	0.0	9.345524819444622	23.00985804053725	87.9050635066128	1204.6802846077196	11171.27704827072	1204.6802846077196
PA14_27330	PA2843	0.23011924204450265	3.351097670143284e-65			259.41391549755934	145.70834828218545	0.0	184.29458179445803	235.908894763153	292.81986993172404	1289.82627914419	21230.922759122655	1289.82627914419
PA14_46820	PA1350	0.3033151880634141	3.463792688984841e-114			155.04524107266946	152.28112401509634	0.0	45.15516950120485	102.371941715773	234.1931914064637	1038.2505259220698	23189.54073130115	1038.2505259220698
PA14_56510	PA4345	0.4755540622084317	6.21201820262764e-300			306.8804129968112	331.95732743432546	14.7089194122087	102.3533176458285	202.386237704368	397.28798774151227	4181.05608378401	110195.66723733996	4166.347164371801
PA14_45920	PA1434	0.12807358613574146	5.3688949365682605e-21		least stable	77.72732074381769	48.54641077945117	0.0	46.5683747463829	65.4381796753269	95.0622999708033	386.772589424309	2356.7539995672128	386.772589424309
PA14_58090	PA4476	0.612382328646947	0.0		most stable	942.3219927757873	450.52248845028754	196.687008781338	640.9777467425286	864.0693890154463	1105.6919593872826	3484.7300418770196	202970.51259943948	3288.0430330956815
PA14_68530	PA5188	0.2751223015341037	1.746802800091989e-93			117.95702179795764	115.58420036765634	11.564994099245698	55.100374481923325	87.34803905184097	132.9254413733985	1003.1320748677299	13359.707374630527	991.5670807684842
PA14_44320	PA1558	0.11334202098558803	9.3477675586493e-17		least stable	46.43025094584862	51.63413914556563	0.0	17.5712492624479	31.733472739992152	56.8757928251986	391.618676242154	2666.084325303633	391.618676242154
PA14_20100	PA3401	0.3443671490935898	9.775176043280715e-149			105.57328157062985	82.3360235578416	4.31035393218674	61.79806694192697	86.6637084550812	119.7130609757365	672.7805909082219	6779.220775317447	668.4702369760352
PA14_20070	PA3403	0.27941911281454906	1.7364183443030797e-96			65.45898487708634	138.81440133766304	0.0	18.458574929391503	34.87099616857345	61.45422708574213	1643.86893557982	19269.43801873379	1643.86893557982
PA14_67640	PA5122	0.3250189425361207	8.823499070493677e-132			147.73250834727597	99.2582883067217	0.0	67.6867466409401	126.119568077075	206.76572635932274	640.1925895715383	9852.207797580284	640.1925895715383
PA14_08620	PA4280	0.4615403812430757	2.1732796488827206e-280	birA		529.0919554043636	429.8171807837323	54.2099516328405	273.05400235575297	380.53749853654955	621.4927895596327	3910.7648910823796	184742.8088968756	3856.5549394495392
PA14_73050	PA5539	0.3375244996628115	1.3389848470394241e-142			63.358212554380025	163.69476847114984	0.0	4.5446888377348404	13.34473844103175	40.392261213558896	1934.5865831892602	26795.977224823353	1934.5865831892602
PA14_42120	PA1734	0.2875625445341039	2.5111002316862e-102			88.68165734617452	76.69585699711337	0.0	39.58931237645963	59.374053127044796	116.566532609363	646.083951979235	5882.254480521663	646.083951979235
PA14_02840	PA0231	0.3350777844618743	1.9210812074984965e-140	pcaD		109.4287213229295	108.24006594735289	0.0	52.999182174637504	83.9319165035961	125.74794801705274	1246.82888755533	11715.911876287302	1246.82888755533
PA14_01620	PA0132	0.2407919553241504	2.136635523445909e-71	aptA		441.9020632398364	572.9096527897034	16.8914847855544	121.89893308396675	207.71774187964152	471.86086138562274	3355.02977155574	328225.4702596185	3338.1382867701855
PA14_57330	PA4411	0.6033599910158073	0.0	murC	most stable	1591.7638056601077	777.4865180601588	90.5988962778986	1028.2328085359024	1506.75455865645	2002.062371527115	4426.840271710011	604485.2857653096	4336.241375432112
PA14_58100	PA4477	0.4667634768425365	1.443085169388761e-287	cafA		961.9069385480174	692.0035208813053	213.630637359767	602.5108967600042	800.0118327014505	1115.978814971275	7879.48168571555	478868.8729121232	7665.851048355783
PA14_64370	PA4867	0.2297145449829387	5.675324659158343e-65	ureB		50.35491868750568	44.00938818957093	0.0	20.067048083947274	38.932246540108196	62.004425836097255	259.98963728517896	1936.826248820345	259.98963728517896
PA14_19950	PA3413	0.3283659988227698	1.257993458616664e-134			325.45775038159434	371.77909306296976	45.109751895940285	148.70953773106874	209.1190541317665	350.3001618374252	4367.31992394778	138219.69403872432	4322.210172051839
PA14_04060	PA0311	0.19686971108529194	7.288720807787497e-48			24.193226955524494	46.62571255239641	0.0	2.75528255675076	9.397462513365578	23.415086422303123	376.71467338727007	2173.957071018696	376.71467338727007
PA14_08320	PA0647	0.3083403208664103	3.952592095049633e-118			413.5444601476722	776.3293436536874	0.0	117.43025916960624	236.731163624878	458.734436087913	10015.3820474363	602687.2498177651	10015.3820474363
PA14_49900	PA1119	0.42906936047788863	1.79485258489155e-238			286.8847704384793	231.54386563656251	24.4422013148563	128.6417317530745	230.128168407535	355.80776988736454	1574.74198648793	53612.561713922514	1550.2997851730738
PA14_19510	PA3448	0.24797960485942805	9.560209047172262e-76			35.11775780474294	87.34298812851691	0.0	4.726883043580589	11.312140692659801	28.655669398725106	1169.3823635970698	7628.797575218246	1169.3823635970698
PA14_30290	PA2615	0.621833807247697	0.0	ftsK	most stable	2185.9603012132097	809.4180644578942	588.145357114082	1639.73818103652	2095.4450970356947	2598.112156123385	8970.83299954419	655157.6030707638	8382.687642430108
PA14_42050	PA1739	0.16229136903389627	6.999801494981619e-33			36.36806119474075	70.99365230460677	0.0	7.660744636041928	14.55382027053075	28.324939659580323	510.52690449290606	5040.098667547398	510.52690449290606
PA14_09470	PA4211	0.3847529023425402	3.196778638699779e-188	phzB1		2098.578652047283	4412.158310472535	0.0	60.790168918677146	544.7960451127475	1628.5056744996398	30181.039987506094	19467140.956671856	30181.039987506094
PA14_68140	PA5160	0.3076494977466557	1.3916134431858791e-117			177.84475759918953	266.2085379169104	14.751272105878	69.90626984718594	111.855317418132	162.20432800249498	2134.3079008943696	70866.98565985913	2119.5566287884917
PA14_33760	PA2390	0.3749679304473398	3.974169418585225e-178			240.50392425309352	420.07014919979446	0.0	56.52284403651262	92.51356106004793	216.2380470803885	5139.0665621974	176458.93024873757	5139.0665621974
PA14_39010	PA1973	0.4175311768002833	1.1996322624974435e-224	pqqF		115.92224120520424	141.90485092946295	0.0	42.74495106451751	80.3270700641655	130.98256393371548	1463.42678338914	20136.986717313102	1463.42678338914
PA14_21570	PA3284	0.1978466656830478	2.482055092829173e-48			316.6306830499511	1598.708774022426	0.0	21.73653342637168	50.246375374529286	125.18395425873601	30804.3048703448	2555869.7441362883	30804.3048703448
PA14_29160	PA2705	0.3000159126579475	1.2187860873867408e-111			510.17039317760975	247.65682303600417	105.90705282214	340.03876730589496	460.1738685996035	609.5684209796195	1993.0496906450305	61333.90199628669	1887.1426378228905
PA14_41260	PA1799	0.385009883920065	1.7175296866850406e-188			140.09035039250037	135.1697751532585	19.3201142122481	74.522565404758	106.8376021400205	159.50368933959948	1118.42028747004	18270.868114982462	1099.1001732577918
PA14_40270	PA1873	0.2091658444327508	6.201081727035162e-54			71.20439028999856	112.9157864837808	0.0	10.7591049273109	23.2248456236696	76.43562900567198	641.1879945511889	12749.974837250777	641.1879945511889
PA14_47270	PA1312	0.2238048601965716	1.108190937619084e-61			69.99523280654627	72.279417040217	0.0	24.15340540764568	46.4244926855647	87.74203168185491	493.11219261590895	5224.314127673611	493.11219261590895
PA14_19900	PA3417	0.44997973403079583	6.112955971292155e-265			464.41595024715605	1643.8963937982162	0.0	13.759486211313101	115.5712149469735	359.5431016424985	20927.5654242027	2702395.35354278	20927.5654242027
PA14_00780	PA0066	0.29463587166628563	1.4692584422812263e-107			128.98312819920758	66.41284146739086	0.0	86.36232024110777	113.6478813047545	157.00014720817924	538.575145922503	4410.665511772791	538.575145922503
PA14_53790	PA0810	0.3940852619528351	3.547664047551622e-198			129.9754798707279	136.91910291435963	3.5601408814079796	39.03721019118042	84.5521623702919	161.08249578686326	948.6741535747079	18746.840742873002	945.1140126933
PA14_44530	PA1540	0.2718088578746189	3.3178859690170194e-91			34.92003225508543	54.083484954956454	0.0	5.305937523257658	17.1806614000674	41.48145200888398	540.703338246428	2925.023344873001	540.703338246428
PA14_15090	PA3788	0.3152125172282083	1.1971610499922036e-123			127.01732646570397	136.53757701727523	1.9063426517710096	43.758997841840056	77.349339195349	159.24807286028255	1160.67174446616	18642.509937748364	1158.765401814389
PA14_13510	PA3895	0.33114015149027226	5.169668487693338e-137			170.7754459263873	182.45620429547793	23.186107612686506	84.91230065955547	122.34420374370652	163.27820196998124	1391.15028677672	33290.26648591318	1367.9641791640333
PA14_47730	PA1275	0.3858996493163929	1.9900050439592858e-189	cobD		92.72501634927399	92.05125577724566	0.0	37.216744214188225	69.30758317676495	112.300503743923	698.8422933735201	8473.433690167902	698.8422933735201
PA14_65660	PA4967	0.618350861403217	0.0	parE	most stable	1107.574836930364	445.9979516032839	170.524814425825	769.6832840725039	1121.37193539403	1432.67347332817	2154.49107067365	198914.17283432517	1983.966256247825
PA14_62870	PA4752	0.3534761455739341	3.7842704611631584e-157	rrmJ		598.2473409056312	366.91472524148315	116.77325999860399	339.97868066993954	522.1618584188635	727.8284030653347	2877.3633440602002	134626.41559903306	2760.5900840615964
PA14_32420	PA2491	0.2208038818678523	4.7814637792324045e-60			758.0300479976598	763.0686294408972	1.7880329825306698	446.3671321007855	591.682280637767	846.7979719378761	9141.648606386421	582273.7332368093	9139.86057340389
PA14_01330	PA0109	0.3028294576025255	8.251455877996676e-114			182.1341617590687	304.2650332169268	0.0	37.819646780292224	89.53467419086763	181.303598825705	2169.0422791517003	92577.21043849755	2169.0422791517003
PA14_00380	PA0031	0.25810322014463954	4.071274867551157e-82	betC		95.76732759347871	145.98394347232832	0.0	22.705646356245552	45.9588662221937	102.45131149080025	970.9283769616741	21311.31175173195	970.9283769616741
PA14_34800	PA2306	0.3322011052549236	6.226982795446064e-138			227.5910939145502	166.73895268084874	0.0	114.902346296657	185.97497348499604	275.753197333162	1222.14925336637	27801.878341106316	1222.14925336637
PA14_11980	PA4009	0.2574552119355533	1.0621221159312557e-81			85.101520991412	86.62887506678659	0.0	37.514288492534554	60.365006667295546	87.81013239678117	623.723936976544	7504.56199533692	623.723936976544
PA14_51940	PA0952	0.2993090575394759	4.237898736958425e-111			157.09447343396658	353.2441413295525	0.0	35.53445675601063	67.6693922160003	155.24659542783075	5455.2877691937	124781.42338365287	5455.2877691937
PA14_25820	PA2955	0.16785300488481047	4.363233472265541e-35			147.03428234605343	86.78099066777615	14.3180169240797	100.10031188109693	126.3579424500295	165.874865891142	943.564190783333	7530.940341280651	929.2461738592533
PA14_29000	PA2719	0.1651925407836879	5.062809298302398e-34			65.80286494020373	61.80527102981891	0.0	30.80833228419765	53.352205452365304	80.88062317027286	552.9965547664231	3819.891527069373	552.9965547664231
PA14_46470	PA1375	0.4048104537842244	5.0692100392119075e-210	pdxB		161.2286825952393	163.01173665415425	0.0	64.7289355245077	122.901850126706	211.93722581958474	2574.76749484417	26572.826287003336	2574.76749484417
PA14_43150	PA1652	0.332395296985383	4.223168594019326e-138			73.15999921369452	56.823100232650916	0.0	36.94624799595007	58.92861791176435	88.29062179898617	440.29465269290887	3228.8647200498926	440.29465269290887
PA14_55100	PA0714	0.2345027477941693	1.0430703130163435e-67			90.34341562437508	97.6570758052991	0.0	33.54146697787338	58.62439328987411	107.073492650558	671.1871626199211	9536.904454841935	671.1871626199211
PA14_65450	PA4954	0.3789626173764383	3.311857091758685e-182	motA		616.6144000430072	513.7541169708818	0.0	425.119512555291	527.0861212489215	670.5478782440634	7873.550858639821	263943.29270453047	7873.550858639821
PA14_25740	PA2962	0.33809253778877024	4.199903034381443e-143	tmk		202.10787493352714	109.25068821549031	0.0	112.1328803700565	183.4765838730635	261.07529456382224	655.901872126501	11935.712875558274	655.901872126501
PA14_60920	PA4604	0.3627147885914852	5.718928933355496e-166			432.18386074569236	174.90123368213244	53.8350766696747	310.760453519379	401.9539140597185	534.358762259945	1234.36295514734	30590.4415435319	1180.5278784776654
PA14_32640	PA2474	0.2949399023639128	8.685734659842702e-108			31.476157752219656	69.09112894370693	0.0	1.3664799811936774	5.916581846390148	26.62330113186715	460.845677145754	4773.584098715938	460.845677145754
PA14_69060	PA5230	0.4780062379062732	1.8993781788750804e-303			628.0721540897748	371.60201042487023	77.38776655613479	356.08025330516676	569.0182706521509	826.584788522134	2272.20813987665	138088.05415180535	2194.820373320515
PA14_24350	PA3077	0.060480891665997086	9.618668255766844e-06		least stable	58.838840478487555	58.93771977026853	0.0	25.931773381481552	46.291535240318055	69.61914815500494	401.897879305701	3473.6548117187017	401.897879305701
PA14_37030	PA2130	0.1601505113176734	4.713623566131763e-32	cupA3		72.38190268411229	168.5263030750585	0.0	11.62892332352705	23.466807863319602	55.1396710181328	1310.72933082682	28401.114828146474	1310.72933082682
PA14_61010	PA4611	0.4955289490857132	0.0			2087.1418463798786	3892.0805952740134	2.49280497318492	517.4991305230335	1171.213962587045	2272.525737175968	53323.657113891604	15148291.360108519	53321.16430891842
PA14_45840	PA1440	0.5474995498789887	0.0			945.5505972399969	610.9479678524498	128.862152316718	468.5322699022718	767.7145383917955	1296.2293280234198	3840.23546910346	373257.419423038	3711.373316786742
PA14_38310	PA2027	0.2468986425796541	4.402828114955063e-75			57.63488871984099	181.16012453759953	0.0	5.74485827777421	12.8483707682086	35.14745331641248	2396.68763682268	32818.99072247857	2396.68763682268
PA14_14110	PA3857	0.4570514460779684	2.5520057986551384e-274	pcs		434.67669890709476	239.1336611990645	121.096658268623	277.1507814389695	384.31223588584953	519.7638479346277	1854.62580891325	57184.90791846897	1733.529150644627
PA14_40230	PA1877	0.3679090645555423	4.655955267039021e-171			419.2662969586555	662.6276548403354	0.0	22.98400697411565	108.931135630358	572.3358099026423	4297.46365829761	439075.40895920264	4297.46365829761
PA14_03020	PA0244	0.08190644143439839	1.9983764955531238e-09		least stable	26.794246655343116	66.66779175325482	0.0	5.28846725382463	11.55634102062	22.646750398440723	586.967766619812	4444.594457255351	586.967766619812
PA14_52790	PA0888	0.36237632094217664	1.2180693084197118e-165	aotJ		1708.5307037675384	987.1181415290965	277.05418315804	1040.6837296044525	1460.84757157595	2107.0921259461547	6441.786656305279	974402.2253358575	6164.732473147239
PA14_30820	PA2573	0.5164765226087316	0.0			807.8447158219535	957.088186961466	9.805946274805779	155.89615664543575	448.62937805270656	1115.882560758205	7748.26813197683	916017.7976211861	7738.462185702024
PA14_60500	PA4572	0.4219253709082668	7.543797949841479e-230	fklB		419.3775263303969	520.8677797293153	29.711299260608	184.530741902866	308.21551243429803	475.13627980939145	8375.658264120699	271303.24396014656	8345.946964860092
PA14_49270	PA1172	0.35517756864662003	9.452824048351966e-159	napc		189.18548395374398	221.85597210739382	0.0	42.27514980771942	97.33610505820644	270.52526735455353	1444.5224708481	49220.07235971671	1444.5224708481
PA14_19660	PA3435	0.3468171150275031	5.689210997182712e-151			198.6254689948164	120.63224119862613	0.0	102.77451805401225	170.4124653304665	274.9332734276518	782.0551915120668	14552.137616603512	782.0551915120668
PA14_25730	PA2963	0.4656664525185015	4.756199443669964e-286			448.0494122624089	226.33012389873852	109.443047325067	293.44072554796503	400.8534211973365	549.127601049095	1787.4961548853305	51225.32498401833	1678.0531075602635
PA14_41540	PA1780	0.1897404132606717	1.5914605000103076e-44	nirD		17.675276560207806	68.57146751743628	0.0	0.0	2.75645147840545	8.081213019292791	1061.07445876794	4702.0461574948185	1061.07445876794
PA14_41450	PA1788	0.3498291419236261	9.541032225938744e-154			177.71152222155848	125.32662267007822	0.0	87.70606885858075	145.5205088913915	233.50589091170244	807.941244925065	15706.762349888164	807.941244925065
PA14_44480	PA1545	0.3793661827571216	1.2728297663270393e-182	pemB		1215.175753550497	2742.3055011915985	33.587726881118	256.51209848984803	527.0617959438696	1164.8527173488926	30787.1673176269	7520239.4618657045	30753.579590745783
PA14_22570	PA3221	0.29515889656437216	5.945581860883118e-108	csaA		131.5937562013908	154.55426087835056	0.0	52.74856371306033	92.8317564025111	147.97861446775977	1938.4563229016892	23887.01955565324	1938.4563229016892
PA14_68250	PA5166	0.4025793523973034	1.6038820051649323e-207			321.65659492846515	124.18810487596328	86.07215300369957	243.71214378539324	312.72838816705297	370.2514964775153	992.572709988132	15422.685392683254	906.5005569844325
PA14_56240	PA4329	0.4686649764364472	3.273253419523392e-290	pykA		1224.8139581257205	661.3983304886261	175.83420891727695	759.8694376774762	1039.914710066295	1498.5281544036925	3741.759159387621	437447.7515731419	3565.924950470344
PA14_25210	PA3004	0.4411097007272448	1.7424887185613736e-253			345.8936984000574	165.39671614760633	51.073422085031005	242.48247792564877	301.51385829988646	408.8299389664317	1209.83934956551	27356.07371241186	1158.765927480479
PA14_39690	PA1920	0.26135970002716363	3.154230961181111e-84			313.1112114889388	718.544959736326	0.0	59.608728966722005	147.7176941720915	273.40453793137647	7376.4814086246815	516306.8591624783	7376.4814086246815
PA14_27460	PA2832	0.3111229405566566	2.399066472049446e-120	tpm		173.46488896750836	106.20440948401279	0.0	103.51240782230926	150.7756040802575	213.3448805889755	810.566132116305	11279.376593847865	810.566132116305
PA14_60400	PA4563	0.6131443542297714	0.0	rpsT	most stable	1700.740303473497	2427.855693848645	18.4351150730622	191.9191044952645	721.1959990211599	2044.41093900235	14686.160090052801	5894483.270153285	14667.72497497974
PA14_55140	PA0709	0.10192335358114292	7.978202156491444e-14		least stable	164.88520083904615	1852.6317936128396	0.0	8.700947589537416	16.19291406666305	28.452288543604	28569.9059870921	3432244.562705127	28569.9059870921
PA14_58670	PA4522	0.3144558952702621	4.931641980357574e-123	ampD		189.98066802640784	153.32276465661693	48.0676858825063	118.70141596000951	160.264369476029	206.27305173500577	1945.7286186226002	23507.87016194834	1897.6609327400938
PA14_21870	PA3258	0.4117873624590617	5.779049953511724e-218			193.43545401271376	206.26221477899776	11.4896980646452	69.6116068384598	114.39586706343601	234.29671557629698	1118.94035119473	42544.1012455374	1107.450653130085
PA14_41350	PA1796	0.5237040675560832	0.0	folD		325.99733553570275	198.75854458875548	29.711299260608	163.04542989714002	308.02286762701704	444.3908981108497	1067.5291657046	39504.959047040305	1037.817866443992
PA14_45660	PA1453	0.4362897145220757	2.1098737782445452e-247	flhF		961.7075770692053	549.2810658565567	111.319057521984	660.620226447967	855.0649088755175	1100.5373949732225	6301.970008167579	301709.68930851493	6190.650950645595
PA14_13460	PA3899	0.2955814226022587	2.8587938206836273e-108			157.0254946029029	1525.4879866362076	0.0	6.83814962664383	26.29010469022085	82.7874449485523	27064.5985583545	2327113.59737139	27064.5985583545
PA14_66510	PA5030	0.22025689488076888	9.439666634867341e-60			191.9935892632701	426.1784100821997	0.0	39.21788964586135	64.7346403831764	154.49492370169625	3626.65747847548	181628.0372201916	3626.65747847548
PA14_28090	PA2784	0.11826410279933973	4.088940432516716e-18		least stable	27.493636193078586	41.79693866197988	0.0	8.18118549680814	14.40099892241915	27.6588221584994	256.773652295036	1746.9840815133084	256.773652295036
PA14_10480	PA4135	0.19906044822523586	6.4580389383159e-49			139.88891749190014	128.7373182358178	0.0	63.48816592102067	97.5410479917405	177.8065506330275	1105.71426313449	16573.297106550228	1105.71426313449
PA14_49690	PA1137	0.21582176645079415	2.1905741592084392e-57			205.90742855443798	488.48601746522684	0.0	18.444046588728675	45.170047672109405	150.14045771699	5888.42421937619	238618.5892590379	5888.42421937619
PA14_32890	PA2453	0.31820919381969925	4.220142251095535e-126			141.56566736323558	167.15723639263626	0.0	46.62499794142595	80.63988983020344	155.33441250952825	1506.5798301045902	27941.54167842368	1506.5798301045902
PA14_15020	PA3793	0.26838984523869663	6.897565858735298e-89			156.43066625293707	80.29911942057929	22.176670997917103	96.49674544353728	137.3591182384505	197.943977586713	449.03503340547303	6447.948579720453	426.85836240755594
PA14_23680	PA3126	0.4657502399851147	3.643491870727101e-286	ibpA		2772.478870561491	8261.456610688056	0.0	333.52407971668924	724.8199974682475	1992.460259122125	120080.41577366099	68251665.33028138	120080.41577366099
PA14_05850	PA0448	0.3848753021176803	2.3781194700136156e-188			206.59084358573895	216.80983723324096	7.73592709814067	110.91972402549976	152.395144597863	214.24926785618473	1760.7325327882395	47006.50552110444	1752.996605690099
PA14_48560	PA1218	0.2756450833249634	7.582498561775558e-94			259.6197422767263	764.9664227999457	0.0	30.247044762187	86.20154095311841	231.1580202108985	12374.2541895741	585173.6280113453	12374.2541895741
PA14_06430	PA0493	0.16947176212307927	9.624223912522307e-36			38.2364560196404	63.08266747933221	0.0	8.378849912668942	17.57045423263485	35.8864767908962	550.169276329789	3979.4229363079976	550.169276329789
PA14_19170	PA3472	0.487840094057201	7.80571e-318			394.6997123390247	450.09537511875885	7.29620315500443	163.04306256794126	257.507509698395	453.718856860038	5107.5925927049	202585.84670329624	5100.296389549896
PA14_54670	PA0743	0.3360528819038023	2.669038006847832e-141			321.7933704260253	379.25431331978285	0.0	60.819648914576945	199.34151179084802	474.1657679690048	3419.89698790731	143833.83417166	3419.89698790731
PA14_16910	PA3669	0.3366202360419385	8.436635125491628e-142			184.2550084030718	166.36779174171537	0.0	87.64168990016552	148.162645426706	228.55139950056176	1655.26994232849	27678.242129014776	1655.26994232849
PA14_73410	PA5568	0.5734299928041371	0.0		most stable	2401.895450771939	1764.4770750556963	156.84753303596796	1078.0786566301076	1900.31905589348	3082.6668015963046	12354.2516414896	3113379.3483971055	12197.404108453631
PA14_11490	PA4048	0.2535226884595788	3.372505805851506e-79			153.17713335884702	81.7262814247451	0.0	101.673713364539	135.976755631494	185.27631969552002	805.747507447684	6679.185075516635	805.747507447684
PA14_36150	PA2208	0.13364204595328089	9.790899608620914e-23		least stable	11.523508948731614	31.889962614279224	0.0	0.0	2.765993323637405	8.066258010221054	229.470678082906	1016.9697155401266	229.470678082906
PA14_65920	PA4985	0.165938662936301	2.556362531209862e-34			58.42409639750196	83.93325110227178	0.0	19.9521126619003	37.20748958109485	61.67881190427188	715.300701434129	7044.790640597007	715.300701434129
PA14_42550	PA1698	0.3991399228389717	1.052178168322854e-203	popN		131.7667082139299	264.961504420009	0.0	19.80396379632785	45.3637793817241	116.38477951471901	2555.2886165924697	70204.59882451445	2555.2886165924697
PA14_64610	PA4888	0.22572551701544386	9.671876987018975e-63			254.32711351702062	333.8779424115842	0.0	49.47588784900154	139.93387632968052	351.5804763870415	2597.7885178492998	111474.48042899312	2597.7885178492998
PA14_09690	PA4196	0.14025769158956725	6.712537806983281e-25		least stable	107.68357944599505	88.23986877915036	0.0	54.9382117932225	80.8302696561606	128.74896310069624	578.5324736510411	7786.2744421616735	578.5324736510411
PA14_69000	PA5224	0.6115813768294702	0.0	pepP	most stable	1324.2596609195775	421.03077144711403	401.00933579087996	1068.424653857115	1268.9926478113998	1528.1312041071474	4416.81372556769	177266.910505352	4015.8043897768102
PA14_13320	PA3911	0.33452106504401097	5.909519130085374e-140			200.7764613635144	896.4394267641325	0.0	14.255268451225925	38.56343600808115	85.46628698374845	7910.612497297041	803603.6458572064	7910.612497297041
PA14_39560	PA1930	0.4056832269250152	5.268204910117098e-211			602.4954928631936	968.0425753636322	0.0	54.987921962028146	235.3311173230145	888.462498642537	10728.3712596602	937106.4277166534	10728.3712596602
PA14_43970	PA1587	0.6112702289080159	0.0	lpdG	most stable	4918.466700547242	2566.240541385885	498.68665037294403	3187.9348481619472	4629.848352524765	6206.78028486393	20394.729083946	6585590.5162525205	19896.042433573057
PA14_63800	PA4825	0.27242814908969115	1.2514315574299443e-91	mgtA		517.4620937809698	2160.9401597909	0.0	50.7127326995495	98.03857691715075	192.24688222531026	23605.820685051094	4669662.374197121	23605.820685051094
PA14_00710	PA0059	0.5354966599214883	0.0	osmC		747.3091100279449	1896.091495980887	0.0	98.15865079459212	307.47786213279653	796.428609257938	37910.359582646	3595162.961131038	37910.359582646
PA14_57300	PA4409	0.5697188344345802	0.0	ftsQ	most stable	960.934203945809	495.5816808875163	59.9551519486094	632.911313155944	827.1922236579571	1217.785391937945	2904.6950683616496	245601.20243129606	2844.73991641304
PA14_27720	PA2816	0.2627560394852997	3.8418578969646203e-85			79.20785252785298	80.79794574865744	0.0	29.853062009739197	60.33638537379079	100.58236770999248	757.810093568801	6528.308037202991	757.810093568801
PA14_66840	PA5058	0.4911829842566072	8e-323	phaC2		927.0708241459478	1154.1913500346916	19.0758486234903	165.18184991197074	461.026713672511	1336.8366730325827	9597.374875549407	1332157.672494904	9578.299026925917
PA14_45500	PA1464	0.4464792080374109	2.2264510272147997e-260			1356.0915138583055	2011.931471851954	234.00199524093998	707.8837266826886	1012.44984884891	1574.2077589197377	32529.0388135696	4047868.24742837	32295.036818328663
PA14_45910	PA1435	0.1165421250351139	1.2406959256164691e-17		least stable	55.1592947433342	107.22574041309421	0.0	9.454517025260644	22.59530616057015	56.8590469025524	1383.4561686093698	11497.359407136266	1383.4561686093698
PA14_12490	PA3970	0.6036445132750584	0.0		most stable	423.73233685363476	230.39786175509678	71.53721797270009	274.778506305645	363.0375720572131	531.1162903412476	1697.4241973809399	53083.17470132069	1625.8869794082398
PA14_35690	PA2235	0.2091140611447674	6.589668880809607e-54	pslE		163.25293670772908	298.9803665631835	0.0	31.47214139920895	54.248377352516144	95.62448658948536	1998.7740566754605	89389.25959025558	1998.7740566754605
PA14_38580	PA2004	0.2517627040883154	4.300271615330427e-78			159.4978028308216	222.92192185762053	0.0	28.658569019337552	70.059137845312	184.16744183503673	1619.84023199315	49694.18324469507	1619.84023199315
PA14_71780	PA5438	0.4401466330398951	2.9141001755524864e-252			758.5396317931658	503.29978934363515	173.315912353547	471.8084843704495	621.0767339375675	896.6178509110644	4400.54981644203	253310.67795334753	4227.233904088483
PA14_29710	PA2659	0.4067399469229073	3.3666761549502233e-212			888.8674513733404	7823.599519939057	41.7534590814118	165.32398480666373	278.1931281748205	484.33486780593796	143020.419474368	61208709.44839065	142978.6660152866
PA14_52040	PA0945	0.5805369354383096	0.0	purM	most stable	650.3977705144466	405.1741512878415	125.61517889590799	385.1476590207625	533.3596757633179	774.6066968815735	2920.2356785480897	164166.09287182265	2794.620499652182
PA14_68860	PA5214	0.3949406000970851	4.181298466134608e-199	gcvH1		681.6797246944332	464.740395132963	73.8701408035832	340.98352551653153	563.4230767829015	878.8182169268503	3118.5040687252003	215983.63486834257	3044.633927921617
PA14_15340	PA3769	0.4845669104885311	5.4099149069e-313	guaA		1719.4197191198791	1172.2060819191784	99.7446007372288	943.3752594605324	1370.1074609296152	2342.7493096503467	10052.821879386	1374067.0984883115	9953.07727864877
PA14_62830	PA4748	0.6017103726014114	0.0	tpiA	most stable	3216.9346289589857	3477.4057065676584	46.7093039994415	1383.0254210002224	2114.50744800972	3624.6413780391867	46920.695302248205	12092350.448069315	46873.98599824876
PA14_60200	PA4543	0.38987613007053146	1.2018029653518583e-193			156.76754756695985	96.67024193767168	8.864419620155788	92.28452608955871	130.69151446445602	204.970978172808	485.181448708862	9345.135676287975	476.3170290887062
PA14_25130	PA3010	0.37888699789794456	3.9611799809276765e-182			556.127489761545	347.7961291080512	128.862152316718	353.55677208586576	474.3428381898635	654.101170396979	2898.2112781424707	120962.14742254424	2769.3491258257527
PA14_60250	PA4546	0.515798187014465	0.0	pilS		291.9952775834283	197.4754580066693	45.1413272140032	182.23609859684979	232.7097513683235	325.90222355603674	1536.1774054372	38996.55651494381	1491.0360782231967
PA14_70440	PA5336	0.3652116938929547	2.1021158541315395e-168	gmk		229.6487590288752	126.54727290169917	10.0960120920095	149.054409642699	206.975824382591	280.1701892796425	1345.87691674187	16014.212278857125	1335.7809046498605
